"YYYYMMDD","Pday_mm","TmeanDay_C","TminDay_C","TmaxDay_C","Date","Year","Month","Month_Y"
20080820,0,20.3,14.6,26,2008-08-20,2008,"Aug","2008-Aug"
20080821,0.6,20.1,10.6,29.6,2008-08-21,2008,"Aug","2008-Aug"
20080822,0.2,17.6,14.8,20.5,2008-08-22,2008,"Aug","2008-Aug"
20080823,0,18.2,12.4,24.1,2008-08-23,2008,"Aug","2008-Aug"
20080824,1.3,18.2,9.7,26.7,2008-08-24,2008,"Aug","2008-Aug"
20080825,0.2,18.8,16.5,21,2008-08-25,2008,"Aug","2008-Aug"
20080826,0,18.5,11.5,25.5,2008-08-26,2008,"Aug","2008-Aug"
20080827,0,21,15.9,26,2008-08-27,2008,"Aug","2008-Aug"
20080828,0,20.8,13.5,28.2,2008-08-28,2008,"Aug","2008-Aug"
20080829,0,24.8,15,34.5,2008-08-29,2008,"Aug","2008-Aug"
20080830,0.3,24.5,15.5,33.5,2008-08-30,2008,"Aug","2008-Aug"
20080831,0,21,15.2,26.7,2008-08-31,2008,"Aug","2008-Aug"
20080901,0,20.7,14.7,26.7,2008-09-01,2008,"Sep","2008-Sep"
20080902,0,21.8,17,26.5,2008-09-02,2008,"Sep","2008-Sep"
20080903,0.5,20.9,16.4,25.4,2008-09-03,2008,"Sep","2008-Sep"
20080904,0.4,20,14.6,25.5,2008-09-04,2008,"Sep","2008-Sep"
20080905,0,21.9,17.2,26.6,2008-09-05,2008,"Sep","2008-Sep"
20080906,0,18,14,22,2008-09-06,2008,"Sep","2008-Sep"
20080907,0,19.4,14,24.7,2008-09-07,2008,"Sep","2008-Sep"
20080908,12.6,20.4,9.6,31.2,2008-09-08,2008,"Sep","2008-Sep"
20080909,4,22.2,18.4,26,2008-09-09,2008,"Sep","2008-Sep"
20080910,0,22.6,13.5,31.6,2008-09-10,2008,"Sep","2008-Sep"
20080911,8.2,16,10,22.1,2008-09-11,2008,"Sep","2008-Sep"
20080912,5.2,13.2,8.5,18,2008-09-12,2008,"Sep","2008-Sep"
20080913,0.8,14,10.6,17.4,2008-09-13,2008,"Sep","2008-Sep"
20080914,0,15.7,11.2,20.2,2008-09-14,2008,"Sep","2008-Sep"
20080915,0,14.8,8.6,21,2008-09-15,2008,"Sep","2008-Sep"
20080916,0,16.1,9.2,23,2008-09-16,2008,"Sep","2008-Sep"
20080917,0,19.2,9.6,28.7,2008-09-17,2008,"Sep","2008-Sep"
20080918,0.3,19.6,16.2,23.1,2008-09-18,2008,"Sep","2008-Sep"
20080919,0.6,17.1,15.2,19,2008-09-19,2008,"Sep","2008-Sep"
20080920,0,16.8,10.5,23,2008-09-20,2008,"Sep","2008-Sep"
20080921,0,17.8,10.7,25,2008-09-21,2008,"Sep","2008-Sep"
20080922,0,15.7,10.8,20.6,2008-09-22,2008,"Sep","2008-Sep"
20080923,0,15.5,11.7,19.3,2008-09-23,2008,"Sep","2008-Sep"
20080924,0,14.2,9.9,18.4,2008-09-24,2008,"Sep","2008-Sep"
20080925,0.9,14,9.8,18.3,2008-09-25,2008,"Sep","2008-Sep"
20080926,0,13.7,8.4,19,2008-09-26,2008,"Sep","2008-Sep"
20080927,0,15,4.8,25.3,2008-09-27,2008,"Sep","2008-Sep"
20080928,0,15.6,6.3,24.9,2008-09-28,2008,"Sep","2008-Sep"
20080929,0,13.8,6.4,21.2,2008-09-29,2008,"Sep","2008-Sep"
20080930,0,13.8,8.4,19.3,2008-09-30,2008,"Sep","2008-Sep"
20081001,0,14.6,9.2,20.1,2008-10-01,2008,"Oct","2008-Oct"
20081002,2.2,12,7.4,16.5,2008-10-02,2008,"Oct","2008-Oct"
20081003,8.1,11.2,8.2,14.1,2008-10-03,2008,"Oct","2008-Oct"
20081004,0,10.8,5,16.5,2008-10-04,2008,"Oct","2008-Oct"
20081005,0,14.2,4.5,24,2008-10-05,2008,"Oct","2008-Oct"
20081006,0,16.8,7.7,26,2008-10-06,2008,"Oct","2008-Oct"
20081007,28,15,11.5,18.6,2008-10-07,2008,"Oct","2008-Oct"
20081008,5.3,13,9.7,16.2,2008-10-08,2008,"Oct","2008-Oct"
20081009,0,12.9,8.8,17,2008-10-09,2008,"Oct","2008-Oct"
20081010,0,16.2,7.5,24.8,2008-10-10,2008,"Oct","2008-Oct"
20081011,0,16.7,10.6,22.8,2008-10-11,2008,"Oct","2008-Oct"
20081012,0,21,17.5,24.5,2008-10-12,2008,"Oct","2008-Oct"
20081013,0,20.8,16.2,25.5,2008-10-13,2008,"Oct","2008-Oct"
20081014,0,18.7,15.6,21.8,2008-10-14,2008,"Oct","2008-Oct"
20081015,0,18.2,12.4,24,2008-10-15,2008,"Oct","2008-Oct"
20081016,10.5,16.1,10.5,21.7,2008-10-16,2008,"Oct","2008-Oct"
20081017,0,15.8,12.8,18.7,2008-10-17,2008,"Oct","2008-Oct"
20081018,0,12.6,7,18.1,2008-10-18,2008,"Oct","2008-Oct"
20081019,0,14.2,5.4,23,2008-10-19,2008,"Oct","2008-Oct"
20081020,0,18,13,23,2008-10-20,2008,"Oct","2008-Oct"
20081021,50,14.2,10,18.4,2008-10-21,2008,"Oct","2008-Oct"
20081022,4.6,10.4,8.7,12,2008-10-22,2008,"Oct","2008-Oct"
20081023,0,9,4.5,13.5,2008-10-23,2008,"Oct","2008-Oct"
20081024,0,8.2,0.8,15.6,2008-10-24,2008,"Oct","2008-Oct"
20081025,0,10,2,18,2008-10-25,2008,"Oct","2008-Oct"
20081026,0,12,3,21,2008-10-26,2008,"Oct","2008-Oct"
20081027,15.2,11,4.9,17,2008-10-27,2008,"Oct","2008-Oct"
20081028,19.4,8.4,7.2,9.6,2008-10-28,2008,"Oct","2008-Oct"
20081029,13,6.5,2.5,10.5,2008-10-29,2008,"Oct","2008-Oct"
20081030,5.6,9,3.9,14,2008-10-30,2008,"Oct","2008-Oct"
20081031,14.5,7.1,2.4,11.8,2008-10-31,2008,"Oct","2008-Oct"
20081101,1.5,9.4,5.5,13.3,2008-11-01,2008,"Nov","2008-Nov"
20081102,35.6,6.7,3.2,10.2,2008-11-02,2008,"Nov","2008-Nov"
20081103,0.3,9.8,7,12.5,2008-11-03,2008,"Nov","2008-Nov"
20081104,0.3,10.5,7,14,2008-11-04,2008,"Nov","2008-Nov"
20081105,4.4,8.4,4.4,12.4,2008-11-05,2008,"Nov","2008-Nov"
20081106,0,11.2,6.5,15.9,2008-11-06,2008,"Nov","2008-Nov"
20081107,3.2,9.4,5.6,13.3,2008-11-07,2008,"Nov","2008-Nov"
20081108,0,10.2,4.1,16.4,2008-11-08,2008,"Nov","2008-Nov"
20081109,0,12,6.3,17.6,2008-11-09,2008,"Nov","2008-Nov"
20081110,1.8,14.8,10.9,18.8,2008-11-10,2008,"Nov","2008-Nov"
20081111,12.2,11.5,11,12,2008-11-11,2008,"Nov","2008-Nov"
20081112,24.1,7.9,5.5,10.3,2008-11-12,2008,"Nov","2008-Nov"
20081113,3.6,9.4,6.5,12.2,2008-11-13,2008,"Nov","2008-Nov"
20081114,11.4,8.9,6.5,11.3,2008-11-14,2008,"Nov","2008-Nov"
20081115,1.2,10,8,12.1,2008-11-15,2008,"Nov","2008-Nov"
20081116,0.8,10.5,9.3,11.7,2008-11-16,2008,"Nov","2008-Nov"
20081117,1.9,10.4,9.1,11.7,2008-11-17,2008,"Nov","2008-Nov"
20081118,7.2,10,8.5,11.5,2008-11-18,2008,"Nov","2008-Nov"
20081119,0.4,10.6,8.7,12.5,2008-11-19,2008,"Nov","2008-Nov"
20081120,1,9.8,7,12.7,2008-11-20,2008,"Nov","2008-Nov"
20081121,5.5,10.8,8.5,13.1,2008-11-21,2008,"Nov","2008-Nov"
20081122,9.5,10.8,9.3,12.3,2008-11-22,2008,"Nov","2008-Nov"
20081123,27.5,11.2,9.3,13,2008-11-23,2008,"Nov","2008-Nov"
20081124,23.7,7.8,6,9.5,2008-11-24,2008,"Nov","2008-Nov"
20081125,6.2,5.8,4,7.5,2008-11-25,2008,"Nov","2008-Nov"
20081126,1.3,3.5,0,7,2008-11-26,2008,"Nov","2008-Nov"
20081127,0,4.5,1.4,7.6,2008-11-27,2008,"Nov","2008-Nov"
20081128,0,5.4,1.2,9.5,2008-11-28,2008,"Nov","2008-Nov"
20081129,0.3,6.5,3.5,9.5,2008-11-29,2008,"Nov","2008-Nov"
20081130,0.4,7.4,5.8,9,2008-11-30,2008,"Nov","2008-Nov"
20081201,22.6,4,3.5,4.5,2008-12-01,2008,"Dec","2008-Dec"
20081202,4.2,4.7,0.4,9,2008-12-02,2008,"Dec","2008-Dec"
20081203,9.9,6.1,1.2,11,2008-12-03,2008,"Dec","2008-Dec"
20081204,5,8.6,3.5,13.7,2008-12-04,2008,"Dec","2008-Dec"
20081205,1.4,10.2,6.8,13.5,2008-12-05,2008,"Dec","2008-Dec"
20081206,6.8,10.2,6.5,14,2008-12-06,2008,"Dec","2008-Dec"
20081207,1.5,10.6,7,14.2,2008-12-07,2008,"Dec","2008-Dec"
20081208,14,10,7.5,12.5,2008-12-08,2008,"Dec","2008-Dec"
20081209,20.2,7.8,5.7,10,2008-12-09,2008,"Dec","2008-Dec"
20081210,24.5,4.5,3.5,5.5,2008-12-10,2008,"Dec","2008-Dec"
20081211,2.8,3.8,1,6.6,2008-12-11,2008,"Dec","2008-Dec"
20081212,0,5.1,-0.5,10.7,2008-12-12,2008,"Dec","2008-Dec"
20081213,9.2,4.8,0.5,9,2008-12-13,2008,"Dec","2008-Dec"
20081214,13.2,3.6,0.8,6.5,2008-12-14,2008,"Dec","2008-Dec"
20081215,3.9,4.9,0,9.8,2008-12-15,2008,"Dec","2008-Dec"
20081216,2,5.8,1.2,10.5,2008-12-16,2008,"Dec","2008-Dec"
20081217,11.4,8.2,6,10.5,2008-12-17,2008,"Dec","2008-Dec"
20081218,1.2,8.4,6.2,10.5,2008-12-18,2008,"Dec","2008-Dec"
20081219,0.3,8.8,7,10.6,2008-12-19,2008,"Dec","2008-Dec"
20081220,0,8.2,5,11.5,2008-12-20,2008,"Dec","2008-Dec"
20081221,0,6.7,3.2,10.2,2008-12-21,2008,"Dec","2008-Dec"
20081222,0,4.8,-0.7,10.2,2008-12-22,2008,"Dec","2008-Dec"
20081223,0,3.8,-3,10.7,2008-12-23,2008,"Dec","2008-Dec"
20081224,0,4.2,-3,11.5,2008-12-24,2008,"Dec","2008-Dec"
20081225,0,2.2,-3.7,8,2008-12-25,2008,"Dec","2008-Dec"
20081226,7,1.5,-3,6,2008-12-26,2008,"Dec","2008-Dec"
20081227,1.3,5,-0.5,10.5,2008-12-27,2008,"Dec","2008-Dec"
20081228,0,6.7,0.7,12.7,2008-12-28,2008,"Dec","2008-Dec"
20081229,0,7.9,4.8,11,2008-12-29,2008,"Dec","2008-Dec"
20081230,0,9.9,7.2,12.6,2008-12-30,2008,"Dec","2008-Dec"
20081231,0,11.4,8.5,14.3,2008-12-31,2008,"Dec","2008-Dec"
20090101,0.2,11.2,8.3,14,2009-01-01,2009,"Jan","2009-Jan"
20090102,0,9.8,5,14.5,2009-01-02,2009,"Jan","2009-Jan"
20090103,0.2,6.2,4.6,7.8,2009-01-03,2009,"Jan","2009-Jan"
20090104,0,5.5,4.3,6.7,2009-01-04,2009,"Jan","2009-Jan"
20090105,8.9,8.8,3.5,14,2009-01-05,2009,"Jan","2009-Jan"
20090106,14,1.4,0.5,2.2,2009-01-06,2009,"Jan","2009-Jan"
20090107,3.7,1.1,0,2.2,2009-01-07,2009,"Jan","2009-Jan"
20090108,NA,1.2,0,2.5,2009-01-08,2009,"Jan","2009-Jan"
20090109,0.6,0.2,-3.5,4,2009-01-09,2009,"Jan","2009-Jan"
20090110,0,1.2,-3,5.5,2009-01-10,2009,"Jan","2009-Jan"
20090111,0,2.2,-3,7.3,2009-01-11,2009,"Jan","2009-Jan"
20090112,0.3,3.8,-4,11.5,2009-01-12,2009,"Jan","2009-Jan"
20090113,7.2,2.1,-2.8,7,2009-01-13,2009,"Jan","2009-Jan"
20090114,0,5.4,1.5,9.4,2009-01-14,2009,"Jan","2009-Jan"
20090115,0,7.5,1.5,13.5,2009-01-15,2009,"Jan","2009-Jan"
20090116,0,6.2,1,11.5,2009-01-16,2009,"Jan","2009-Jan"
20090117,0,7.2,0.7,13.8,2009-01-17,2009,"Jan","2009-Jan"
20090118,0.1,9.4,2,16.8,2009-01-18,2009,"Jan","2009-Jan"
20090119,2.8,13.8,11,16.7,2009-01-19,2009,"Jan","2009-Jan"
20090120,1.2,5.3,1.5,9.1,2009-01-20,2009,"Jan","2009-Jan"
20090121,2.8,6.3,1.1,11.5,2009-01-21,2009,"Jan","2009-Jan"
20090122,0.2,10.7,3,18.4,2009-01-22,2009,"Jan","2009-Jan"
20090123,14.8,14.5,11,18,2009-01-23,2009,"Jan","2009-Jan"
20090124,4.2,9,6.5,11.4,2009-01-24,2009,"Jan","2009-Jan"
20090125,4.2,7.8,3.5,12.2,2009-01-25,2009,"Jan","2009-Jan"
20090126,51.8,5,0.5,9.5,2009-01-26,2009,"Jan","2009-Jan"
20090127,21.9,6.5,3,10,2009-01-27,2009,"Jan","2009-Jan"
20090128,1.8,8.1,4.7,11.5,2009-01-28,2009,"Jan","2009-Jan"
20090129,0.2,11.6,6.7,16.5,2009-01-29,2009,"Jan","2009-Jan"
20090130,0,13,8.5,17.5,2009-01-30,2009,"Jan","2009-Jan"
20090131,5.1,11.6,10.3,13,2009-01-31,2009,"Jan","2009-Jan"
20090201,0.4,7.2,4.5,10,2009-02-01,2009,"Feb","2009-Feb"
20090202,2.2,6.7,3.4,10,2009-02-02,2009,"Feb","2009-Feb"
20090203,0,6.4,1.5,11.3,2009-02-03,2009,"Feb","2009-Feb"
20090204,1,11.7,9,14.4,2009-02-04,2009,"Feb","2009-Feb"
20090205,0.4,10.8,8,13.6,2009-02-05,2009,"Feb","2009-Feb"
20090206,8.8,6.2,4.5,8,2009-02-06,2009,"Feb","2009-Feb"
20090207,37.7,2.2,0.5,4,2009-02-07,2009,"Feb","2009-Feb"
20090208,7.2,5.4,0.5,10.4,2009-02-08,2009,"Feb","2009-Feb"
20090209,3.5,12,8.2,15.7,2009-02-09,2009,"Feb","2009-Feb"
20090210,6.4,8.9,6.3,11.5,2009-02-10,2009,"Feb","2009-Feb"
20090211,15.2,8.4,4.5,12.3,2009-02-11,2009,"Feb","2009-Feb"
20090212,1,8.8,8,9.5,2009-02-12,2009,"Feb","2009-Feb"
20090213,0,6.6,1.8,11.3,2009-02-13,2009,"Feb","2009-Feb"
20090214,0,3.6,-2.3,9.5,2009-02-14,2009,"Feb","2009-Feb"
20090215,0,4.4,-1,9.8,2009-02-15,2009,"Feb","2009-Feb"
20090216,0,3.4,-3,9.8,2009-02-16,2009,"Feb","2009-Feb"
20090217,0,4,-3,11,2009-02-17,2009,"Feb","2009-Feb"
20090218,0,4.4,-0.8,9.5,2009-02-18,2009,"Feb","2009-Feb"
20090219,0,8,3.7,12.3,2009-02-19,2009,"Feb","2009-Feb"
20090220,0,6.9,2.3,11.5,2009-02-20,2009,"Feb","2009-Feb"
20090221,0,6.2,0,12.5,2009-02-21,2009,"Feb","2009-Feb"
20090222,0,7.8,5,10.5,2009-02-22,2009,"Feb","2009-Feb"
20090223,0,8.8,6.7,11,2009-02-23,2009,"Feb","2009-Feb"
20090224,0,7.8,6.7,9,2009-02-24,2009,"Feb","2009-Feb"
20090225,0,7.5,0.5,14.5,2009-02-25,2009,"Feb","2009-Feb"
20090226,0,9.4,2.1,16.7,2009-02-26,2009,"Feb","2009-Feb"
20090227,0,9.4,0.7,18.2,2009-02-27,2009,"Feb","2009-Feb"
20090228,0,9.8,1,18.7,2009-02-28,2009,"Feb","2009-Feb"
20090301,10.7,10,8,12,2009-03-01,2009,"Mar","2009-Mar"
20090302,5.7,8.4,7.3,9.4,2009-03-02,2009,"Mar","2009-Mar"
20090303,1.2,7,3.5,10.5,2009-03-03,2009,"Mar","2009-Mar"
20090304,19,6.4,3.7,9.2,2009-03-04,2009,"Mar","2009-Mar"
20090305,19,4.9,1.8,8,2009-03-05,2009,"Mar","2009-Mar"
20090306,12.5,7.2,3.3,11,2009-03-06,2009,"Mar","2009-Mar"
20090307,3.6,8.4,5.3,11.5,2009-03-07,2009,"Mar","2009-Mar"
20090308,0.9,11.1,8.8,13.4,2009-03-08,2009,"Mar","2009-Mar"
20090309,0,8.4,4.7,12,2009-03-09,2009,"Mar","2009-Mar"
20090310,0,8,-0.5,16.5,2009-03-10,2009,"Mar","2009-Mar"
20090311,0,7.8,1,14.5,2009-03-11,2009,"Mar","2009-Mar"
20090312,0,11.4,2.1,20.8,2009-03-12,2009,"Mar","2009-Mar"
20090313,0,14.2,3.8,24.5,2009-03-13,2009,"Mar","2009-Mar"
20090314,0.3,10.9,3.3,18.5,2009-03-14,2009,"Mar","2009-Mar"
20090315,0.1,10.9,7.5,14.3,2009-03-15,2009,"Mar","2009-Mar"
20090316,0,12.2,4.3,20,2009-03-16,2009,"Mar","2009-Mar"
20090317,0,13.2,4.6,21.7,2009-03-17,2009,"Mar","2009-Mar"
20090318,0,16,8.7,23.3,2009-03-18,2009,"Mar","2009-Mar"
20090319,0,13.4,3.5,23.2,2009-03-19,2009,"Mar","2009-Mar"
20090320,0,11.2,2.3,20.2,2009-03-20,2009,"Mar","2009-Mar"
20090321,0,8.2,0.4,16,2009-03-21,2009,"Mar","2009-Mar"
20090322,0,7,-0.5,14.5,2009-03-22,2009,"Mar","2009-Mar"
20090323,0,6.8,-1.5,15,2009-03-23,2009,"Mar","2009-Mar"
20090324,0,5.3,0,10.6,2009-03-24,2009,"Mar","2009-Mar"
20090325,0.1,6.4,-2,14.8,2009-03-25,2009,"Mar","2009-Mar"
20090326,0,10.6,1.3,19.8,2009-03-26,2009,"Mar","2009-Mar"
20090327,4.3,9.8,2.8,16.7,2009-03-27,2009,"Mar","2009-Mar"
20090328,10.7,8.5,6.5,10.5,2009-03-28,2009,"Mar","2009-Mar"
20090329,0.6,8.3,5.3,11.3,2009-03-29,2009,"Mar","2009-Mar"
20090330,0,6,0,12,2009-03-30,2009,"Mar","2009-Mar"
20090331,0.1,7.7,4.6,10.8,2009-03-31,2009,"Mar","2009-Mar"
20090401,0,8.1,4.6,11.6,2009-04-01,2009,"Apr","2009-Apr"
20090402,0,8,1.8,14.2,2009-04-02,2009,"Apr","2009-Apr"
20090403,0,9.2,1.3,17.2,2009-04-03,2009,"Apr","2009-Apr"
20090404,0.2,10,5,15,2009-04-04,2009,"Apr","2009-Apr"
20090405,0,12.6,8.8,16.5,2009-04-05,2009,"Apr","2009-Apr"
20090406,6.9,14.3,5.3,23.3,2009-04-06,2009,"Apr","2009-Apr"
20090407,0.3,10.4,7.4,13.3,2009-04-07,2009,"Apr","2009-Apr"
20090408,0,9.8,3,16.6,2009-04-08,2009,"Apr","2009-Apr"
20090409,7.4,13.2,4.3,22.2,2009-04-09,2009,"Apr","2009-Apr"
20090410,7.6,12.2,9.5,15,2009-04-10,2009,"Apr","2009-Apr"
20090411,3.4,7.9,4.3,11.5,2009-04-11,2009,"Apr","2009-Apr"
20090412,0.3,9,4.6,13.3,2009-04-12,2009,"Apr","2009-Apr"
20090413,2.3,10.8,3,18.7,2009-04-13,2009,"Apr","2009-Apr"
20090414,5.6,12.4,7.3,17.5,2009-04-14,2009,"Apr","2009-Apr"
20090415,1.6,11.6,8.3,15,2009-04-15,2009,"Apr","2009-Apr"
20090416,4.6,10.6,6.3,15,2009-04-16,2009,"Apr","2009-Apr"
20090417,0,10.2,3.3,17,2009-04-17,2009,"Apr","2009-Apr"
20090418,5.8,11.5,5.3,17.7,2009-04-18,2009,"Apr","2009-Apr"
20090419,0.3,11.6,7.8,15.5,2009-04-19,2009,"Apr","2009-Apr"
20090420,0,9.4,5.3,13.5,2009-04-20,2009,"Apr","2009-Apr"
20090421,0,11.6,7,16.1,2009-04-21,2009,"Apr","2009-Apr"
20090422,0,12,4.9,19.1,2009-04-22,2009,"Apr","2009-Apr"
20090423,0,14.4,3.5,25.2,2009-04-23,2009,"Apr","2009-Apr"
20090424,0,14.4,6.5,22.4,2009-04-24,2009,"Apr","2009-Apr"
20090425,3.6,9.9,8.8,11,2009-04-25,2009,"Apr","2009-Apr"
20090426,2.5,10,7,13,2009-04-26,2009,"Apr","2009-Apr"
20090427,3.8,10.5,4,17,2009-04-27,2009,"Apr","2009-Apr"
20090428,0.2,11.8,7.5,16,2009-04-28,2009,"Apr","2009-Apr"
20090429,0,12.9,8.3,17.5,2009-04-29,2009,"Apr","2009-Apr"
20090430,2.8,12.6,9.1,16.2,2009-04-30,2009,"Apr","2009-Apr"
20090501,0,10.4,6.3,14.4,2009-05-01,2009,"May","2009-May"
20090502,0,11.2,4.5,18,2009-05-02,2009,"May","2009-May"
20090503,0,13,6.3,19.8,2009-05-03,2009,"May","2009-May"
20090504,0,12.2,9.8,14.7,2009-05-04,2009,"May","2009-May"
20090505,0,11.2,4.8,17.5,2009-05-05,2009,"May","2009-May"
20090506,0,16.3,5.1,27.5,2009-05-06,2009,"May","2009-May"
20090507,0,13.8,11,16.7,2009-05-07,2009,"May","2009-May"
20090508,0.2,13.2,12,14.3,2009-05-08,2009,"May","2009-May"
20090509,5.1,17.4,8.5,26.2,2009-05-09,2009,"May","2009-May"
20090510,1.6,18.9,13.1,24.7,2009-05-10,2009,"May","2009-May"
20090511,0.8,20,13.6,26.3,2009-05-11,2009,"May","2009-May"
20090512,1.6,18.6,13.1,24.2,2009-05-12,2009,"May","2009-May"
20090513,5.4,18.9,13.3,24.5,2009-05-13,2009,"May","2009-May"
20090514,1.5,14,11.2,16.8,2009-05-14,2009,"May","2009-May"
20090515,0.3,13.2,8.3,18,2009-05-15,2009,"May","2009-May"
20090516,0,15.1,6.2,24,2009-05-16,2009,"May","2009-May"
20090517,0,14.4,8.7,20.2,2009-05-17,2009,"May","2009-May"
20090518,0,14.9,10.8,19,2009-05-18,2009,"May","2009-May"
20090519,0,15.6,11.6,19.7,2009-05-19,2009,"May","2009-May"
20090520,0.1,19,12.1,26,2009-05-20,2009,"May","2009-May"
20090521,0,16.3,13.8,18.8,2009-05-21,2009,"May","2009-May"
20090522,2.3,18.3,13.4,23.2,2009-05-22,2009,"May","2009-May"
20090523,2.3,20.4,14.7,26,2009-05-23,2009,"May","2009-May"
20090524,19.2,16.4,14.3,18.5,2009-05-24,2009,"May","2009-May"
20090525,6.3,16.6,13.1,20,2009-05-25,2009,"May","2009-May"
20090526,0.2,14.6,11.9,17.3,2009-05-26,2009,"May","2009-May"
20090527,0,14.1,9.7,18.5,2009-05-27,2009,"May","2009-May"
20090528,0,17.5,12,23,2009-05-28,2009,"May","2009-May"
20090529,0,20.5,9,32,2009-05-29,2009,"May","2009-May"
20090530,0,20.9,12.8,29,2009-05-30,2009,"May","2009-May"
20090531,0,18.4,11.3,25.6,2009-05-31,2009,"May","2009-May"
20090601,0,17.4,9.6,25.2,2009-06-01,2009,"Jun","2009-Jun"
20090602,0,17.6,8.8,26.5,2009-06-02,2009,"Jun","2009-Jun"
20090603,0,20,10.8,29.2,2009-06-03,2009,"Jun","2009-Jun"
20090604,5.4,18.2,12.5,23.9,2009-06-04,2009,"Jun","2009-Jun"
20090605,3.4,17.4,15.2,19.5,2009-06-05,2009,"Jun","2009-Jun"
20090606,2.9,18.2,11.8,24.5,2009-06-06,2009,"Jun","2009-Jun"
20090607,0.1,17.9,13.3,22.5,2009-06-07,2009,"Jun","2009-Jun"
20090608,0.2,19.6,15.2,23.9,2009-06-08,2009,"Jun","2009-Jun"
20090609,0,18.4,13.7,23,2009-06-09,2009,"Jun","2009-Jun"
20090610,0.3,21.3,15.6,27,2009-06-10,2009,"Jun","2009-Jun"
20090611,0,19,14.9,23,2009-06-11,2009,"Jun","2009-Jun"
20090612,0,20.2,11.1,29.3,2009-06-12,2009,"Jun","2009-Jun"
20090613,0.6,22.6,13.6,31.7,2009-06-13,2009,"Jun","2009-Jun"
20090614,13,20.6,16.8,24.4,2009-06-14,2009,"Jun","2009-Jun"
20090615,2.5,18.4,16.9,20,2009-06-15,2009,"Jun","2009-Jun"
20090616,0.2,16.7,12.9,20.5,2009-06-16,2009,"Jun","2009-Jun"
20090617,0,22.8,14.7,30.9,2009-06-17,2009,"Jun","2009-Jun"
20090618,0.8,21.8,17.1,26.5,2009-06-18,2009,"Jun","2009-Jun"
20090619,1.2,17.3,16.1,18.5,2009-06-19,2009,"Jun","2009-Jun"
20090620,0,16.6,12.9,20.4,2009-06-20,2009,"Jun","2009-Jun"
20090621,0,16.1,10.2,22,2009-06-21,2009,"Jun","2009-Jun"
20090622,0,17.4,9.8,24.9,2009-06-22,2009,"Jun","2009-Jun"
20090623,0,18.3,10,26.6,2009-06-23,2009,"Jun","2009-Jun"
20090624,0,17.9,9.9,25.9,2009-06-24,2009,"Jun","2009-Jun"
20090625,0,19.1,11.3,26.9,2009-06-25,2009,"Jun","2009-Jun"
20090626,0,18.4,12.4,24.4,2009-06-26,2009,"Jun","2009-Jun"
20090627,0,20.6,11.1,30.2,2009-06-27,2009,"Jun","2009-Jun"
20090628,2.5,22.9,13.8,32,2009-06-28,2009,"Jun","2009-Jun"
20090629,0,24.4,15.3,33.5,2009-06-29,2009,"Jun","2009-Jun"
20090630,0,25.6,18.2,33,2009-06-30,2009,"Jun","2009-Jun"
20090701,3.4,24.6,16.8,32.5,2009-07-01,2009,"Jul","2009-Jul"
20090702,0.3,21,18.2,23.7,2009-07-02,2009,"Jul","2009-Jul"
20090703,0.4,22.7,17.1,28.3,2009-07-03,2009,"Jul","2009-Jul"
20090704,1.1,19.6,18.7,20.5,2009-07-04,2009,"Jul","2009-Jul"
20090705,1.7,21.2,16.5,25.8,2009-07-05,2009,"Jul","2009-Jul"
20090706,0,17.4,16.3,18.6,2009-07-06,2009,"Jul","2009-Jul"
20090707,0,18,14.5,21.6,2009-07-07,2009,"Jul","2009-Jul"
20090708,0,16.2,10.6,21.7,2009-07-08,2009,"Jul","2009-Jul"
20090709,0,18.3,13.9,22.7,2009-07-09,2009,"Jul","2009-Jul"
20090710,0,17.7,10.9,24.5,2009-07-10,2009,"Jul","2009-Jul"
20090711,0,21.6,10.3,33,2009-07-11,2009,"Jul","2009-Jul"
20090712,0,21.7,12.3,31.1,2009-07-12,2009,"Jul","2009-Jul"
20090713,0.2,20,14.8,25.2,2009-07-13,2009,"Jul","2009-Jul"
20090714,0,21.8,16.3,27.2,2009-07-14,2009,"Jul","2009-Jul"
20090715,0,20.8,13.5,28.2,2009-07-15,2009,"Jul","2009-Jul"
20090716,0,25.8,16.8,34.9,2009-07-16,2009,"Jul","2009-Jul"
20090717,0,18.2,15.3,21,2009-07-17,2009,"Jul","2009-Jul"
20090718,0,18.2,10.8,25.5,2009-07-18,2009,"Jul","2009-Jul"
20090719,0,22.3,16.8,27.8,2009-07-19,2009,"Jul","2009-Jul"
20090720,0,23.8,13.2,34.5,2009-07-20,2009,"Jul","2009-Jul"
20090721,0,29.1,20.2,38,2009-07-21,2009,"Jul","2009-Jul"
20090722,5.2,26.8,17.5,36,2009-07-22,2009,"Jul","2009-Jul"
20090723,0,23.6,17.6,29.7,2009-07-23,2009,"Jul","2009-Jul"
20090724,0,20.6,14.3,27,2009-07-24,2009,"Jul","2009-Jul"
20090725,0,22.2,16.5,27.8,2009-07-25,2009,"Jul","2009-Jul"
20090726,1.1,22.1,12.7,31.5,2009-07-26,2009,"Jul","2009-Jul"
20090727,0,20.4,17.7,23.2,2009-07-27,2009,"Jul","2009-Jul"
20090728,0,23,15.3,30.7,2009-07-28,2009,"Jul","2009-Jul"
20090729,1.4,21.8,17.2,26.3,2009-07-29,2009,"Jul","2009-Jul"
